OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,,
75,75,75,100,882000,275280,46.7,27000,13344.64804,,
75,75,72,86.8608738,836000,348795,45.7,27000,13344.64804,,
75,75,67,66.74944445,770000,475825,44.1,27000,13344.64804,,
75,75,62,48.63860876,714000,574250,42.7,27000,13344.64804,,
75,75,57,32.28326182,705000,622920,42.5,27000,13344.64804,,
85,85,75,63.56878019,847000,480280,51,24000,10035.57542,,
85,85,72,54.09934936,803000,548600,49.9,24000,10035.57542,,
85,85,67,39.60494643,741000,669240,48.3,24000,10035.57542,,
85,85,62,26.55238089,685000,757640,47,24000,10035.57542,,
85,85,57,14.76500445,671000,749240,46.6,24000,10035.57542,,
85,85,75,63.56878019,861000,506205,51.5,27000,13344.64804,,
85,85,72,54.09934936,814000,580690,50.2,27000,13344.64804,,
85,85,67,39.60494643,752000,713175,48.7,27000,13344.64804,,
85,85,62,26.55238089,698000,801265,47.3,27000,13344.64804,,
85,85,57,14.76500445,692000,772595,47.2,27000,13344.64804,,
95,95,75,40.20910644,822000,684760,57.1,24000,10035.57542,,
95,95,72,33.29467909,780000,760680,55.6,24000,10035.57542,,
95,95,67,22.71109727,720000,886600,54.1,24000,10035.57542,,
95,95,62,13.1803221,666000,957800,52.9,24000,10035.57542,,
95,95,57,4.573367842,656000,889640,52.5,24000,10035.57542,,
95,95,75,40.20910644,835000,733400,57.9,27000,13344.64804,,
95,95,72,33.29467909,792000,818310,56.2,27000,13344.64804,,
95,95,67,22.71109727,730000,951765,54.5,27000,13344.64804,,
95,95,62,13.1803221,679000,993670,52.9,27000,13344.64804,,
95,95,57,4.573367842,675000,915570,53.1,27000,13344.64804,,
105,105,75,25.13447896,789000,894200,65.4,24000,10035.57542,,
105,105,72,20.02318878,749000,968800,63.2,24000,10035.57542,,
105,105,67,12.19958243,690000,1099000,61.4,24000,10035.57542,,
105,105,62,5.154232901,639000,1149400,60.4,24000,10035.57542,,
105,105,57,-1.208208779,633000,1009200,60.1,24000,10035.57542,,
105,105,75,25.13447896,798000,966425,66.8,27000,13344.64804,,
105,105,72,20.02318878,757000,1058275,63.5,27000,13344.64804,,
105,105,67,12.19958243,699000,1193700,61.7,27000,13344.64804,,
105,105,62,5.154232901,653000,1190025,60.5,27000,13344.64804,,
105,105,57,-1.208208779,652000,1038100,60.5,27000,13344.64804,,
115,115,67,5.691546355,655000,1309400,72.8,24000,10035.57542,,
115,115,62,0.422749936,606000,1301240,71,24000,10035.57542,,
115,115,57,-4.335340464,603000,1101960,71.9,24000,10035.57542,,
115,115,67,5.691546355,663000,1429180,72.8,27000,13344.64804,,
115,115,62,0.422749936,622000,1360045,72.1,27000,13344.64804,,
115,115,57,-4.335340464,622000,1131355,72,27000,13344.64804,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,843000,296700,46.7,14000,3217.385475,,
75,75,72,86.8608738,802000,330190,45.7,14000,3217.385475,,
75,75,67,66.74944445,744000,405304,44.2,14000,3217.385475,,
75,75,62,48.63860876,685000,486392,42.9,14000,3217.385475,,
75,75,57,32.28326182,629000,536030,41.9,14000,3217.385475,,
75,75,75,100,880000,302625,47.7,17500,4936.519553,,
75,75,72,86.8608738,839000,340925,46.6,17500,4936.519553,,
75,75,67,66.74944445,779000,434075,45,17500,4936.519553,,
75,75,62,48.63860876,720000,533185,43.7,17500,4936.519553,,
75,75,57,32.28326182,675000,586700,42.7,17500,4936.519553,,
75,75,75,100,905000,293595,48.4,21000,7355.810056,,
75,75,72,86.8608738,863000,352200,47.3,21000,7355.810056,,
75,75,67,66.74944445,803000,462045,45.6,21000,7355.810056,,
75,75,62,48.63860876,744000,568890,44.3,21000,7355.810056,,
75,75,57,32.28326182,710000,626525,43.5,21000,7355.810056,,
75,75,75,100,924000,291137.5,48.9,24500,10546.10615,,
75,75,72,86.8608738,882000,362747.5,47.7,24500,10546.10615,,
75,75,67,66.74944445,820000,488400,46.1,24500,10546.10615,,
75,75,62,48.63860876,761000,605747.5,44.7,24500,10546.10615,,
75,75,57,32.28326182,741000,654392.5,44.2,24500,10546.10615,,
85,85,75,63.56878019,822000,382300,51.3,14000,3217.385475,,
85,85,72,54.09934936,783000,447350,50.2,14000,3217.385475,,
85,85,67,39.60494643,726000,530696,48.9,14000,3217.385475,,
85,85,62,26.55238089,667000,602608,47.7,14000,3217.385475,,
85,85,57,14.76500445,612000,666970,46.8,14000,3217.385475,,
85,85,75,63.56878019,857000,416375,52.2,17500,4936.519553,,
85,85,72,54.09934936,819000,499037.5,51.2,17500,4936.519553,,
85,85,67,39.60494643,759000,596925,49.7,17500,4936.519553,,
85,85,62,26.55238089,700000,684815,48.5,17500,4936.519553,,
85,85,57,14.76500445,655000,731300,47.6,17500,4936.519553,,
85,85,75,63.56878019,880000,468715,52.9,21000,7355.810056,,
85,85,72,54.09934936,839000,544800,51.8,21000,7355.810056,,
85,85,67,39.60494643,782000,656955,50.3,21000,7355.810056,,
85,85,62,26.55238089,722000,761955,49.1,21000,7355.810056,,
85,85,57,14.76500445,694000,775165,48.3,21000,7355.810056,,
85,85,75,63.56878019,900000,506210,53.4,24500,10546.10615,,
85,85,72,54.09934936,860000,587252.5,52.3,24500,10546.10615,,
85,85,67,39.60494643,798000,714600,50.8,24500,10546.10615,,
85,85,62,26.55238089,739000,823905,49.5,24500,10546.10615,,
85,85,57,14.76500445,724000,809260,49,24500,10546.10615,,
95,95,75,40.20910644,799000,557000,56.7,14000,3217.385475,,
95,95,72,33.29467909,763000,572350,55.8,14000,3217.385475,,
95,95,67,22.71109727,703000,664210,54.6,14000,3217.385475,,
95,95,62,13.1803221,645000,748140,53.2,14000,3217.385475,,
95,95,57,4.573367842,588000,789590,52.7,14000,3217.385475,,
95,95,75,40.20910644,830000,557787.5,57.6,17500,4936.519553,,
95,95,72,33.29467909,791000,662987.5,56.5,17500,4936.519553,,
95,95,67,22.71109727,734000,763762.5,55.4,17500,4936.519553,,
95,95,62,13.1803221,674000,856650,54.3,17500,4936.519553,,
95,95,57,4.573367842,635000,860225,53.4,17500,4936.519553,,
95,95,75,40.20910644,854000,654595,58.3,21000,7355.810056,,
95,95,72,33.29467909,816000,739920,57.4,21000,7355.810056,,
95,95,67,22.71109727,755000,856850,55.9,21000,7355.810056,,
95,95,62,13.1803221,695000,955385,54.8,21000,7355.810056,,
95,95,57,4.573367842,673000,912085,54.1,21000,7355.810056,,
95,95,75,40.20910644,871000,724570,58.9,24500,10546.10615,,
95,95,72,33.29467909,832000,812697.5,57.9,24500,10546.10615,,
95,95,67,22.71109727,771000,941740,56.4,24500,10546.10615,,
95,95,62,13.1803221,711000,1031612.5,55.1,24500,10546.10615,,
95,95,57,4.573367842,702000,952635,54.8,24500,10546.10615,,
105,105,75,25.13447896,771000,698000,63.1,14000,3217.385475,,
105,105,72,20.02318878,734000,699950,62.3,14000,3217.385475,,
105,105,67,12.19958243,674000,800050,61.1,14000,3217.385475,,
105,105,62,5.154232901,618000,878900,60.4,14000,3217.385475,,
105,105,57,-1.208208779,569000,888250,60.1,14000,3217.385475,,
105,105,75,25.13447896,799000,722000,64,17500,4936.519553,,
105,105,72,20.02318878,764000,823312.5,63.2,17500,4936.519553,,
105,105,67,12.19958243,703000,925937.5,62,17500,4936.519553,,
105,105,62,5.154232901,644000,1019750,61.8,17500,4936.519553,,
105,105,57,-1.208208779,612000,972937.5,61.1,17500,4936.519553,,
105,105,75,25.13447896,821000,846875,64.8,21000,7355.810056,,
105,105,72,20.02318878,784000,937975,63.8,21000,7355.810056,,
105,105,67,12.19958243,722000,1050750,62.5,21000,7355.810056,,
105,105,62,5.154232901,664000,1144975,62,21000,7355.810056,,
105,105,57,-1.208208779,648000,1029150,61.4,21000,7355.810056,,
105,105,75,25.13447896,836000,946687.5,65.3,24500,10546.10615,,
105,105,72,20.02318878,798000,1035162.5,64.4,24500,10546.10615,,
105,105,67,12.19958243,737000,1172637.5,62.9,24500,10546.10615,,
105,105,62,5.154232901,679000,1237950,62,24500,10546.10615,,
105,105,57,-1.208208779,676000,1073512.5,61.8,24500,10546.10615,,
115,115,75,15.36478347,736000,843000,70.7,14000,3217.385475,,
115,115,72,11.54235461,699000,838100,69.4,14000,3217.385475,,
115,115,67,5.691546355,642000,922880,70.3,14000,3217.385475,,
115,115,62,0.422749936,587000,1015050,69.2,14000,3217.385475,,
115,115,57,-4.335340464,541000,988370,71,14000,3217.385475,,
115,115,75,15.36478347,763000,890950,71.7,17500,4936.519553,,
115,115,72,11.54235461,728000,989375,71.3,17500,4936.519553,,
115,115,67,5.691546355,669000,1087112.5,70.8,17500,4936.519553,,
115,115,62,0.422749936,610000,1173112.5,71.4,17500,4936.519553,,
115,115,57,-4.335340464,587000,1072100,70.3,17500,4936.519553,,
115,115,75,15.36478347,782000,1039310,72.5,21000,7355.810056,,
115,115,72,11.54235461,747000,1130565,72.1,21000,7355.810056,,
115,115,67,5.691546355,687000,1244650,71.4,21000,7355.810056,,
115,115,62,0.422749936,629000,1297310,71.1,21000,7355.810056,,
115,115,57,-4.335340464,620000,1129355,71,21000,7355.810056,,
115,115,75,15.36478347,796000,1172195,73,24500,10546.10615,,
115,115,72,11.54235461,760000,1255627.5,72.4,24500,10546.10615,,
115,115,67,5.691546355,700000,1398492.5,71.7,24500,10546.10615,,
115,115,62,0.422749936,650000,1395600,70.8,24500,10546.10615,,
115,115,57,-4.335340464,646000,1183652.5,71.1,24500,10546.10615,,
75,75,75,100,938000,292300,49.3,28000,14599.09497,,
75,75,72,86.8608738,897000,374220,48.1,28000,14599.09497,,
75,75,67,66.74944445,834000,513140,46.4,28000,14599.09497,,
75,75,62,48.63860876,774000,632840,45,28000,14599.09497,,
75,75,57,32.28326182,767000,677260,44.8,28000,14599.09497,,
75,75,75,100,945000,292250,49.5,30000,17351.7933,,
75,75,72,86.8608738,903000,378950,48.3,30000,17351.7933,,
75,75,67,66.74944445,840000,527300,46.6,30000,17351.7933,,
75,75,62,48.63860876,782000,646850,45.1,30000,17351.7933,,
75,75,57,32.28326182,779000,687800,45.1,30000,17351.7933,,
85,85,75,63.56878019,913000,539240,53.8,28000,14599.09497,,
85,85,72,54.09934936,874000,627320,52.8,28000,14599.09497,,
85,85,67,39.60494643,811000,769860,51.1,28000,14599.09497,,
85,85,62,26.55238089,751000,870160,49.7,28000,14599.09497,,
85,85,57,14.76500445,749000,835660,49.6,28000,14599.09497,,
85,85,75,63.56878019,919000,557400,54,30000,17351.7933,,
85,85,72,54.09934936,880000,649050,52.9,30000,17351.7933,,
85,85,67,39.60494643,816000,799700,51.3,30000,17351.7933,,
85,85,62,26.55238089,763000,881850,50,30000,17351.7933,,
85,85,57,14.76500445,761000,850550,49.9,30000,17351.7933,,
95,95,75,40.20910644,883000,789080,59.3,28000,14599.09497,,
95,95,72,33.29467909,845000,883320,58.3,28000,14599.09497,,
95,95,67,22.71109727,782000,1027940,56.7,28000,14599.09497,,
95,95,62,13.1803221,728000,1087980,55.4,28000,14599.09497,,
95,95,57,4.573367842,726000,984720,55.4,28000,14599.09497,,
95,95,75,40.20910644,889000,826800,59.5,30000,17351.7933,,
95,95,72,33.29467909,850000,920750,58.4,30000,17351.7933,,
95,95,67,22.71109727,788000,1073700,56.9,30000,17351.7933,,
95,95,62,13.1803221,741000,1088350,55.7,30000,17351.7933,,
95,95,57,4.573367842,738000,1000350,55.7,30000,17351.7933,,
105,105,75,25.13447896,847000,1044500,65.7,28000,14599.09497,,
105,105,72,20.02318878,809000,1136200,64.7,28000,14599.09497,,
105,105,67,12.19958243,747000,1292600,63.1,28000,14599.09497,,
105,105,62,5.154232901,701000,1277200,62.1,28000,14599.09497,,
105,105,57,-1.208208779,698000,1113800,62.2,28000,14599.09497,,
105,105,75,25.13447896,853000,1101250,65.9,30000,17351.7933,,
105,105,72,20.02318878,815000,1197500,64.9,30000,17351.7933,,
105,105,67,12.19958243,753000,1344500,63.4,30000,17351.7933,,
105,105,62,5.154232901,710000,1312250,62.4,30000,17351.7933,,
105,105,57,-1.208208779,710000,1130750,62.4,30000,17351.7933,,
115,115,75,15.36478347,806000,1305080,73.5,28000,14599.09497,,
115,115,72,11.54235461,770000,1387080,72.8,28000,14599.09497,,
115,115,67,5.691546355,710000,1535860,71.9,28000,14599.09497,,
115,115,62,0.422749936,673000,1420380,71.1,28000,14599.09497,,
115,115,57,-4.335340464,668000,1217780,71.2,28000,14599.09497,,
115,115,75,15.36478347,811000,1368750,73.7,30000,17351.7933,,
115,115,72,11.54235461,774000,1467300,72.9,30000,17351.7933,,
115,115,67,5.691546355,714000,1612300,72.2,30000,17351.7933,,
115,115,62,0.422749936,680000,1488500,71.3,30000,17351.7933,,
115,115,57,-4.335340464,679000,1244950,71.4,30000,17351.7933,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,863000,304700,47.8,14000,3217.385475,,
75,75,72,86.8608738,814000,345480,46.6,14000,3217.385475,,
75,75,67,66.74944445,754000,430568,44.8,14000,3217.385475,,
75,75,62,48.63860876,690000,512656,43.2,14000,3217.385475,,
75,75,57,32.28326182,636000,571480,42,14000,3217.385475,,
75,75,75,100,905000,296000,48.8,17500,4936.519553,,
75,75,72,86.8608738,862000,367850,47.6,17500,4936.519553,,
75,75,67,66.74944445,793000,470960,45.7,17500,4936.519553,,
75,75,62,48.63860876,728000,569515,44.1,17500,4936.519553,,
75,75,57,32.28326182,686000,605850,43.1,17500,4936.519553,,
75,75,75,100,934000,306022,49.6,21000,7355.810056,,
75,75,72,86.8608738,889000,385220,48.3,21000,7355.810056,,
75,75,67,66.74944445,820000,504286,46.4,21000,7355.810056,,
75,75,62,48.63860876,753000,615286,44.7,21000,7355.810056,,
75,75,57,32.28326182,729000,643215,44.2,21000,7355.810056,,
75,75,75,100,956000,313436,50.2,24500,10546.10615,,
75,75,72,86.8608738,911000,401590,48.9,24500,10546.10615,,
75,75,67,66.74944445,839000,540167,46.9,24500,10546.10615,,
75,75,62,48.63860876,771000,651013,45.3,24500,10546.10615,,
75,75,57,32.28326182,764000,674697.5,45.1,24500,10546.10615,,
85,85,75,63.56878019,838000,393300,52.1,14000,3217.385475,,
85,85,72,54.09934936,797000,456564,50.9,14000,3217.385475,,
85,85,67,39.60494643,729000,527388,49.1,14000,3217.385475,,
85,85,62,26.55238089,678000,608388,47.7,14000,3217.385475,,
85,85,57,14.76500445,623000,679520,46.4,14000,3217.385475,,
85,85,75,63.56878019,876000,455925,53.2,17500,4936.519553,,
85,85,72,54.09934936,834000,503150,51.9,17500,4936.519553,,
85,85,67,39.60494643,772000,598040,50.1,17500,4936.519553,,
85,85,62,26.55238089,715000,696040,48.7,17500,4936.519553,,
85,85,57,14.76500445,673000,752187.5,47.7,17500,4936.519553,,
85,85,75,63.56878019,903000,485912,53.9,21000,7355.810056,,
85,85,72,54.09934936,861000,550780,52.7,21000,7355.810056,,
85,85,67,39.60494643,798000,662648,50.9,21000,7355.810056,,
85,85,62,26.55238089,734000,776714,49.2,21000,7355.810056,,
85,85,57,14.76500445,714000,797475,48.7,21000,7355.810056,,
85,85,75,63.56878019,926000,522564,54.5,24500,10546.10615,,
85,85,72,54.09934936,882000,596410,53.3,24500,10546.10615,,
85,85,67,39.60494643,817000,728833,51.4,24500,10546.10615,,
85,85,62,26.55238089,753000,855141,49.7,24500,10546.10615,,
85,85,57,14.76500445,746000,832607.5,49.6,24500,10546.10615,,
95,95,75,40.20910644,814000,568000,57.3,14000,3217.385475,,
95,95,72,33.29467909,777000,607450,56.2,14000,3217.385475,,
95,95,67,22.71109727,711000,693380,54.4,14000,3217.385475,,
95,95,62,13.1803221,662000,774380,53.2,14000,3217.385475,,
95,95,57,4.573367842,611000,822830,51.9,14000,3217.385475,,
95,95,75,40.20910644,853000,627650,58.4,17500,4936.519553,,
95,95,72,33.29467909,813000,696312.5,57.3,17500,4936.519553,,
95,95,67,22.71109727,753000,802087.5,55.6,17500,4936.519553,,
95,95,62,13.1803221,693000,900975,54.1,17500,4936.519553,,
95,95,57,4.573367842,660000,893887.5,53.1,17500,4936.519553,,
95,95,75,40.20910644,879000,709710,59.3,21000,7355.810056,,
95,95,72,33.29467909,841000,784175,58.1,21000,7355.810056,,
95,95,67,22.71109727,777000,908105,56.3,21000,7355.810056,,
95,95,62,13.1803221,718000,1015640,54.8,21000,7355.810056,,
95,95,57,4.573367842,699000,945015,54.2,21000,7355.810056,,
95,95,75,40.20910644,902000,780952.5,60,24500,10546.10615,,
95,95,72,33.29467909,860000,870037.5,58.7,24500,10546.10615,,
95,95,67,22.71109727,795000,1009080,56.9,24500,10546.10615,,
95,95,62,13.1803221,734000,1097867.5,55.2,24500,10546.10615,,
95,95,57,4.573367842,730000,988720,55.1,24500,10546.10615,,
105,105,75,25.13447896,791000,715000,63.6,14000,3217.385475,,
105,105,72,20.02318878,755000,744750,62.6,14000,3217.385475,,
105,105,67,12.19958243,691000,835300,60.7,14000,3217.385475,,
105,105,62,5.154232901,640000,914300,59.9,14000,3217.385475,,
105,105,57,-1.208208779,593000,943350,58.6,14000,3217.385475,,
105,105,75,25.13447896,828000,801562.5,64.9,17500,4936.519553,,
105,105,72,20.02318878,788000,875000,63.7,17500,4936.519553,,
105,105,67,12.19958243,728000,978812.5,62.1,17500,4936.519553,,
105,105,62,5.154232901,667000,1078625,60.4,17500,4936.519553,,
105,105,57,-1.208208779,642000,1022187.5,59.8,17500,4936.519553,,
105,105,75,25.13447896,852000,917850,65.8,21000,7355.810056,,
105,105,72,20.02318878,813000,999400,64.7,21000,7355.810056,,
105,105,67,12.19958243,750000,1121175,63,21000,7355.810056,,
105,105,62,5.154232901,691000,1216625,61.3,21000,7355.810056,,
105,105,57,-1.208208779,680000,1078475,60.8,21000,7355.810056,,
105,105,75,25.13447896,871000,1028325,66.6,24500,10546.10615,,
105,105,72,20.02318878,831000,1116062.5,65.4,24500,10546.10615,,
105,105,67,12.19958243,766000,1256800,63.5,24500,10546.10615,,
105,105,62,5.154232901,711000,1288162.5,61.6,24500,10546.10615,,
105,105,57,-1.208208779,709000,1126725,61.6,24500,10546.10615,,
115,115,75,15.36478347,761000,793320,71.2,14000,3217.385475,,
115,115,72,11.54235461,725000,884440,70.3,14000,3217.385475,,
115,115,67,5.691546355,664000,974220,68.2,14000,3217.385475,,
115,115,62,0.422749936,611000,1051220,69.1,14000,3217.385475,,
115,115,57,-4.335340464,571000,1039930,67.5,14000,3217.385475,,
115,115,75,15.36478347,794000,974325,72.7,17500,4936.519553,,
115,115,72,11.54235461,758000,1047800,71.9,17500,4936.519553,,
115,115,67,5.691546355,697000,1151537.5,70.5,17500,4936.519553,,
115,115,62,0.422749936,639000,1244537.5,69.9,17500,4936.519553,,
115,115,57,-4.335340464,618000,1130050,68.5,17500,4936.519553,,
115,115,75,15.36478347,817000,1122990,73.9,21000,7355.810056,,
115,115,72,11.54235461,779000,1209160,73,21000,7355.810056,,
115,115,67,5.691546355,717000,1332245,71.5,21000,7355.810056,,
115,115,62,0.422749936,659000,1397905,69.6,21000,7355.810056,,
115,115,57,-4.335340464,654000,1195695,69.2,21000,7355.810056,,
115,115,75,15.36478347,834000,1268655,75,24500,10546.10615,,
115,115,72,11.54235461,795000,1359087.5,73.8,24500,10546.10615,,
115,115,67,5.691546355,731000,1500520,72,24500,10546.10615,,
115,115,62,0.422749936,682000,1493195,69.2,24500,10546.10615,,
115,115,57,-4.335340464,682000,1247950,70,24500,10546.10615,,
75,75,75,100,973000,316784,50.6,28000,14599.09497,,
75,75,72,86.8608738,926000,412872,49.3,28000,14599.09497,,
75,75,67,66.74944445,853000,567960,47.4,28000,14599.09497,,
75,75,62,48.63860876,795000,655680,45.9,28000,14599.09497,,
75,75,57,32.28326182,792000,699180,45.9,28000,14599.09497,,
75,75,75,100,980000,318840,50.8,30000,17351.7933,,
75,75,72,86.8608738,934000,421220,49.5,30000,17351.7933,,
75,75,67,66.74944445,860000,585600,47.5,30000,17351.7933,,
75,75,62,48.63860876,809000,667900,46.3,30000,17351.7933,,
75,75,57,32.28326182,806000,711500,46.2,30000,17351.7933,,
85,85,75,63.56878019,942000,557216,55,28000,14599.09497,,
85,85,72,54.09934936,898000,641040,53.7,28000,14599.09497,,
85,85,67,39.60494643,830000,793040,51.8,28000,14599.09497,,
85,85,62,26.55238089,773000,897240,50.4,28000,14599.09497,,
85,85,57,14.76500445,772000,861740,50.3,28000,14599.09497,,
85,85,75,63.56878019,950000,577160,55.2,30000,17351.7933,,
85,85,72,54.09934936,905000,670780,54,30000,17351.7933,,
85,85,67,39.60494643,839000,826400,52,30000,17351.7933,,
85,85,62,26.55238089,783000,913800,50.7,30000,17351.7933,,
85,85,57,14.76500445,785000,876200,50.7,30000,17351.7933,,
95,95,75,40.20910644,918000,853660,60.5,28000,14599.09497,,
95,95,72,33.29467909,874000,954900,59.2,28000,14599.09497,,
95,95,67,22.71109727,808000,1105900,57.3,28000,14599.09497,,
95,95,62,13.1803221,753000,1136460,55.7,28000,14599.09497,,
95,95,57,4.573367842,756000,1023960,55.8,28000,14599.09497,,
95,95,75,40.20910644,924000,895350,60.7,30000,17351.7933,,
95,95,72,33.29467909,881000,997300,59.5,30000,17351.7933,,
95,95,67,22.71109727,815000,1162250,57.6,30000,17351.7933,,
95,95,62,13.1803221,766000,1157050,56.1,30000,17351.7933,,
95,95,57,4.573367842,768000,1040250,56.2,30000,17351.7933,,
105,105,75,25.13447896,885000,1130100,67.1,28000,14599.09497,,
105,105,72,20.02318878,843000,1236500,65.9,28000,14599.09497,,
105,105,67,12.19958243,779000,1385500,64,28000,14599.09497,,
105,105,62,5.154232901,732000,1348000,62.2,28000,14599.09497,,
105,105,57,-1.208208779,734000,1165200,62.4,28000,14599.09497,,
105,105,75,25.13447896,891000,1191250,67.4,30000,17351.7933,,
105,105,72,20.02318878,850000,1297500,66.1,30000,17351.7933,,
105,105,67,12.19958243,784000,1454500,64.2,30000,17351.7933,,
105,105,62,5.154232901,746000,1381250,62.8,30000,17351.7933,,
105,105,57,-1.208208779,746000,1183250,62.8,30000,17351.7933,,
115,115,75,15.36478347,847000,1414320,75.8,28000,14599.09497,,
115,115,72,11.54235461,806000,1516100,74.5,28000,14599.09497,,
115,115,67,5.691546355,742000,1664100,72.8,28000,14599.09497,,
115,115,62,0.422749936,706000,1546840,70.6,28000,14599.09497,,
115,115,57,-4.335340464,706000,1288120,70.7,28000,14599.09497,,
115,115,75,15.36478347,853000,1486150,76.1,30000,17351.7933,,
115,115,72,11.54235461,812000,1606250,74.9,30000,17351.7933,,
115,115,67,5.691546355,747000,1749700,72.9,30000,17351.7933,,
115,115,62,0.422749936,718000,1572700,71,30000,17351.7933,,
115,115,57,-4.335340464,717000,1306050,71,30000,17351.7933,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,889000,316700,50.7,14000,4632.284916,,
75,75,72,86.8608738,852000,361700,49.6,14000,4632.284916,,
75,75,67,66.74944445,787000,422260,48.1,14000,4632.284916,,
75,75,62,48.63860876,724000,505392,46.7,14000,4632.284916,,
75,75,57,32.28326182,663000,570348,45.8,14000,4632.284916,,
75,75,75,100,933000,316625,51.8,17500,6013.843575,,
75,75,72,86.8608738,893000,362850,50.7,17500,6013.843575,,
75,75,67,66.74944445,826000,454075,49,17500,6013.843575,,
75,75,62,48.63860876,763000,550630,47.7,17500,6013.843575,,
75,75,57,32.28326182,705000,614850,46.5,17500,6013.843575,,
75,75,75,100,960000,321990,52.6,21000,8501.899441,,
75,75,72,86.8608738,917000,373510,51.4,21000,8501.899441,,
75,75,67,66.74944445,854000,483045,49.7,21000,8501.899441,,
75,75,62,48.63860876,789000,589890,48.3,21000,8501.899441,,
75,75,57,32.28326182,745000,658060,47.3,21000,8501.899441,,
75,75,75,100,981000,313180,53.3,24500,11717.20112,,
75,75,72,86.8608738,937000,384095,52,24500,11717.20112,,
75,75,67,66.74944445,874000,509400,50.3,24500,11717.20112,,
75,75,62,48.63860876,809000,629400,48.8,24500,11717.20112,,
75,75,57,32.28326182,780000,689350,48,24500,11717.20112,,
85,85,75,63.56878019,869000,405300,55.8,14000,4632.284916,,
85,85,72,54.09934936,831000,450300,54.9,14000,4632.284916,,
85,85,67,39.60494643,766000,550740,53.4,14000,4632.284916,,
85,85,62,26.55238089,703000,620608,52.1,14000,4632.284916,,
85,85,57,14.76500445,641000,685696,51.2,14000,4632.284916,,
85,85,75,63.56878019,909000,432375,57,17500,6013.843575,,
85,85,72,54.09934936,870000,516112.5,55.9,17500,6013.843575,,
85,85,67,39.60494643,803000,615925,54.4,17500,6013.843575,,
85,85,62,26.55238089,740000,703815,53.1,17500,6013.843575,,
85,85,57,14.76500445,686000,757225,52,17500,6013.843575,,
85,85,75,63.56878019,935000,480940,57.7,21000,8501.899441,,
85,85,72,54.09934936,892000,562645,56.5,21000,8501.899441,,
85,85,67,39.60494643,829000,676955,55.1,21000,8501.899441,,
85,85,62,26.55238089,765000,785110,53.8,21000,8501.899441,,
85,85,57,14.76500445,726000,810630,52.9,21000,8501.899441,,
85,85,75,63.56878019,957000,522515,58.4,24500,11717.20112,,
85,85,72,54.09934936,910000,606252.5,57.1,24500,11717.20112,,
85,85,67,39.60494643,848000,734600,55.6,24500,11717.20112,,
85,85,62,26.55238089,783000,850252.5,54.2,24500,11717.20112,,
85,85,57,14.76500445,760000,849302.5,53.5,24500,11717.20112,,
95,95,75,40.20910644,844000,577000,62,14000,4632.284916,,
95,95,72,33.29467909,803000,579110,60.8,14000,4632.284916,,
95,95,67,22.71109727,740000,680210,59.8,14000,4632.284916,,
95,95,62,13.1803221,679000,764140,58.3,14000,4632.284916,,
95,95,57,4.573367842,615000,809900,58.6,14000,4632.284916,,
95,95,75,40.20910644,880000,652750,63,17500,6013.843575,,
95,95,72,33.29467909,841000,672325,62.1,17500,6013.843575,,
95,95,67,22.71109727,775000,777875,60.7,17500,6013.843575,,
95,95,62,13.1803221,711000,874650,59.5,17500,6013.843575,,
95,95,57,4.573367842,662000,895887.5,58.9,17500,6013.843575,,
95,95,75,40.20910644,906000,661200,63.9,21000,8501.899441,,
95,95,72,33.29467909,864000,757920,62.7,21000,8501.899441,,
95,95,67,22.71109727,799000,871385,61.4,21000,8501.899441,,
95,95,62,13.1803221,735000,978850,60.2,21000,8501.899441,,
95,95,57,4.573367842,704000,953480,59.1,21000,8501.899441,,
95,95,75,40.20910644,925000,738527.5,64.6,24500,11717.20112,,
95,95,72,33.29467909,884000,831697.5,63.5,24500,11717.20112,,
95,95,67,22.71109727,817000,960740,61.9,24500,11717.20112,,
95,95,62,13.1803221,752000,1067697.5,60.5,24500,11717.20112,,
95,95,57,4.573367842,735000,993720,60.1,24500,11717.20112,,
105,105,75,25.13447896,813000,716000,69.2,14000,4632.284916,,
105,105,72,20.02318878,773000,703400,68.3,14000,4632.284916,,
105,105,67,12.19958243,709000,811200,67.4,14000,4632.284916,,
105,105,62,5.154232901,649000,893900,67.1,14000,4632.284916,,
105,105,57,-1.208208779,592000,916950,67.2,14000,4632.284916,,
105,105,75,25.13447896,846000,834250,70.3,17500,6013.843575,,
105,105,72,20.02318878,806000,835500,69.1,17500,6013.843575,,
105,105,67,12.19958243,742000,941937.5,68.6,17500,6013.843575,,
105,105,62,5.154232901,679000,1035750,68.7,17500,6013.843575,,
105,105,57,-1.208208779,637000,1012375,68.2,17500,6013.843575,,
105,105,75,25.13447896,869000,851325,71.1,21000,8501.899441,,
105,105,72,20.02318878,828000,953975,69.7,21000,8501.899441,,
