OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
105,80,72,68.61710395182742,265000.0,141000.0,20.9,8000,4142.592178770949,0.2
105,80,67,51.57236381040482,243000.0,180000.0,20.8,8000,4142.592178770949,0.18
105,80,62,36.22315701468787,223000.0,213000.0,20.6,8000,4142.592178770949,0.21
105,80,57,22.36175344552283,220000.0,220000.0,20.6,8000,4142.592178770949,0.41
105,80,75,79.75271186257909,281000.0,121000.0,21.1,9000,4930.268156424581,0.23
105,80,72,68.61710395182742,269000.0,148000.0,21.0,9000,4876.089385474859,0.2
105,80,67,51.57236381040482,248000.0,191000.0,20.8,9000,4876.089385474859,0.19
105,80,62,36.22315701468787,229000.0,223000.0,20.6,9000,4876.089385474859,0.25
105,80,57,22.36175344552283,227000.0,227000.0,20.6,9000,4876.089385474859,0.45
105,80,75,79.75271186257909,284000.0,125000.0,21.2,10000,5767.9553072625695,0.23
105,80,72,68.61710395182742,272000.0,154000.0,21.0,10000,5709.608938547485,0.21
105,80,67,51.57236381040482,251000.0,201000.0,20.8,10000,5709.608938547485,0.2
105,80,62,36.22315701468787,235000.0,232000.0,20.7,10000,5709.608938547485,0.29
105,80,57,22.36175344552283,234000.0,234000.0,20.7,10000,5709.608938547485,0.49
115,80,75,79.75271186257909,264000.0,113000.0,23.7,8000,4142.592178770949,0.22
115,80,72,68.61710395182742,252000.0,137000.0,23.6,8000,4142.592178770949,0.19
115,80,67,51.57236381040482,231000.0,175000.0,23.5,8000,4142.592178770949,0.18
115,80,62,36.22315701468787,213000.0,206000.0,23.6,8000,4142.592178770949,0.22
115,80,57,22.36175344552283,211000.0,211000.0,23.6,8000,4142.592178770949,0.43
115,80,75,79.75271186257909,268000.0,117000.0,23.8,9000,4876.089385474859,0.22
115,80,72,68.61710395182742,256000.0,144000.0,23.7,9000,4876.089385474859,0.2
115,80,67,51.57236381040482,235000.0,186000.0,23.5,9000,4876.089385474859,0.19
115,80,62,36.22315701468787,219000.0,216000.0,23.5,9000,4876.089385474859,0.26
115,80,57,22.36175344552283,218000.0,218000.0,23.6,9000,4876.089385474859,0.48
115,80,75,79.75271186257909,271000.0,121000.0,23.8,10000,5709.608938547485,0.22
115,80,72,68.61710395182742,258000.0,150000.0,23.7,10000,5709.608938547485,0.21
115,80,67,51.57236381040482,238000.0,197000.0,23.5,10000,5709.608938547485,0.2
115,80,62,36.22315701468787,225000.0,221000.0,23.5,10000,5709.608938547485,0.32
115,80,57,22.36175344552283,224000.0,224000.0,23.5,10000,5709.608938547485,0.52
120,80,75,79.75271186257909,257000.0,110000.0,25.1,8000,4142.592178770949,0.22
120,80,72,68.61710395182742,245000.0,134000.0,25.1,8000,4142.592178770949,0.19
120,80,67,51.57236381040482,225000.0,173000.0,25.1,8000,4142.592178770949,0.18
120,80,62,36.22315701468787,207000.0,202000.0,25.2,8000,4092.5810055865923,0.23
120,80,57,22.36175344552283,206000.0,206000.0,25.3,8000,4092.5810055865923,0.44
120,80,75,79.75271186257909,261000.0,115000.0,25.2,9000,4876.089385474859,0.22
120,80,72,68.61710395182742,248000.0,141000.0,25.1,9000,4876.089385474859,0.2
120,80,67,51.57236381040482,229000.0,184000.0,25.0,9000,4876.089385474859,0.19
120,80,62,36.22315701468787,215000.0,215000.0,25.2,9000,4876.089385474859,0.29
120,80,57,22.36175344552283,213000.0,213000.0,25.2,9000,4876.089385474859,0.49
120,80,75,79.75271186257909,263000.0,119000.0,25.3,10000,5709.608938547485,0.22
120,80,72,68.61710395182742,251000.0,148000.0,25.1,10000,5709.608938547485,0.21
120,80,67,51.57236381040482,232000.0,194000.0,25.0,10000,5709.608938547485,0.2
120,80,62,36.22315701468787,219000.0,219000.0,25.1,10000,5709.608938547485,0.32
120,80,57,22.36175344552283,219000.0,219000.0,25.1,10000,5709.608938547485,0.53
75,80,75,79.75271186257909,318000.0,128000.0,18.7,5000,898.1173184357541,0.0
75,80,72,68.61710395182742,305000.0,142000.0,18.4,5000,898.1173184357541,0.0
75,80,67,51.57236381040482,281000.0,173000.0,17.9,5000,898.1173184357541,0.18
75,80,62,36.22315701468787,260000.0,201000.0,17.6,5000,858.5251396648044,0.13
75,80,57,22.36175344552283,239000.0,226000.0,17.2,5000,858.5251396648044,0.11
75,80,75,79.75271186257909,335000.0,133000.0,19.0,6250,1358.63687150838,0.0
75,80,72,68.61710395182742,320000.0,154000.0,18.7,6250,1358.63687150838,0.11
75,80,67,51.57236381040482,296000.0,190000.0,18.2,6250,1358.63687150838,0.16
75,80,62,36.22315701468787,274000.0,224000.0,17.8,6250,1316.9608938547487,0.13
75,80,57,22.36175344552283,253000.0,251000.0,17.4,6250,1316.9608938547487,0.16
75,80,75,79.75271186257909,347000.0,138000.0,19.3,7500,1969.1899441340781,0.0
75,80,72,68.61710395182742,331000.0,165000.0,18.9,7500,1969.1899441340781,0.22
75,80,67,51.57236381040482,307000.0,205000.0,18.4,7500,1969.1899441340781,0.17
75,80,62,36.22315701468787,284000.0,242000.0,18.0,7500,1969.1899441340781,0.15
75,80,57,22.36175344552283,268000.0,268000.0,17.7,7500,1925.4301675977654,0.24
75,80,75,79.75271186257909,354000.0,145000.0,19.4,8750,2829.7988826815645,0.13
75,80,72,68.61710395182742,339000.0,175000.0,19.1,8750,2738.1117318435754,0.21
75,80,67,51.57236381040482,315000.0,220000.0,18.6,8750,2738.1117318435754,0.17
75,80,62,36.22315701468787,292000.0,264000.0,18.1,8750,2738.1117318435754,0.16
75,80,57,22.36175344552283,280000.0,280000.0,17.9,8750,2692.268156424581,0.32
85,80,75,79.75271186257909,308000.0,124000.0,20.8,5000,898.1173184357541,0.0
85,80,72,68.61710395182742,295000.0,139000.0,20.5,5000,898.1173184357541,0.0
85,80,67,51.57236381040482,274000.0,170000.0,20.1,5000,858.5251396648044,0.17
85,80,62,36.22315701468787,253000.0,197000.0,19.8,5000,858.5251396648044,0.12
85,80,57,22.36175344552283,232000.0,222000.0,19.5,5000,858.5251396648044,0.12
85,80,75,79.75271186257909,324000.0,127000.0,21.1,6250,1358.63687150838,0.0
85,80,72,68.61710395182742,309000.0,151000.0,20.8,6250,1358.63687150838,0.1
85,80,67,51.57236381040482,287000.0,186000.0,20.3,6250,1358.63687150838,0.16
85,80,62,36.22315701468787,266000.0,220000.0,20.0,6250,1316.9608938547487,0.13
85,80,57,22.36175344552283,248000.0,248000.0,19.6,6250,1316.9608938547487,0.18
85,80,75,79.75271186257909,334000.0,135000.0,21.3,7500,1969.1899441340781,0.0
85,80,72,68.61710395182742,319000.0,161000.0,21.0,7500,1969.1899441340781,0.21
85,80,67,51.57236381040482,297000.0,202000.0,20.5,7500,1969.1899441340781,0.16
